,standardised_smiles,weights
4517,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,339.147058152
4518,COc1ccc2c3c1OC1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,299.152143532
4519,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,287.152143532
4520,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,299.152143532
4521,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,285.136493468
4522,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,301.167793596
4523,COc1ccc2cc(C(C)C(=O)O)ccc2c1,230.094294308
4524,COc1ccc2cc(C=O)ccc2c1,186.06807956
4525,COc1ccc2cc(CCC(C)=O)ccc2c1,228.115029752
4526,COc1ccc2cc(S(=O)(=O)N[C@H](CC(O)=NC(Cc3ccc(CN4[C@@H](C)CCC[C@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1,756.3556710040001
4527,COc1ccc2cc([C@H](C)CO)ccc2c1,216.115029752
4528,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,652.35014009618
4529,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,606.2729869359999
4530,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,336.1230344760899
4531,COc1ccc2cccc(CCN=C(C)O)c2c1,243.125928784
4532,COc1ccc2ccccc2c1,158.07316494
4533,COc1ccc2nc(NC(O)=Nc3ccccc3)sc2c1,299.072847656
4534,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,345.11471246800005
4535,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2n1,346.10996143600005
4536,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,329.1197978480001
4537,COc1ccc2sc(C(O)=Nc3nn[nH]n3)c(OC(C)C)c2c1,333.08956034
4538,COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1,355.170292132
4539,COc1cccc(Br)c1,185.968026944
4540,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,313.167793596
4541,COc1cccc(C(O)=NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,368.209992756
4542,COc1cccc(C=O)c1,136.052429496
4543,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,429.21513771199994
4544,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,328.12454888
4545,COc1cccc(N)c1,123.068413908
4546,COc1cccc(O)c1,124.052429496
4547,COc1cccc(O)c1O,140.047344116
4548,COc1cccc(OC)c1,138.06807956
4549,COc1cccc(OC)c1C(=O)O,182.0579088
4550,COc1cccc(OC)c1C(O)=NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,380.1042073599999
4551,COc1cccc(OC)c1O,154.06299418
4552,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,373.205321976
4553,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(N2CCOC(OC)C2)C(O)C(C)O1)C[C@](O)(C(=O)CO)C=4,643.226490244
4554,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C[C@](O)(C(=O)CO)C=4,543.174060748
4555,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C[C@](O)(C(C)=O)C=4,527.179146128
4556,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1)C[C@](O)(C(=O)CO)C=4,627.231575624
4557,COc1cccc2c1[C@@H]1CN(CCCCn3c(O)nc4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2,555.194025408
4558,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,341.053551692
4559,COc1cccc2sc(=N)[nH]c12,180.035733876
4560,COc1ccccc1/C=C/C=O,162.06807956
4561,COc1ccccc1C=O,136.052429496
4562,COc1ccccc1N,123.068413908
4563,COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,432.22603674399994
4564,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,392.209992756
4565,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,356.19000626
4566,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,485.26784197999996
4567,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,387.227039788
4568,COc1ccccc1N1CCNCC1,192.126263132
4569,COc1ccccc1N=C(O)CC(C)=O,207.089543276
4570,COc1ccccc1N=C(O)c1cc2ccccc2cc1O,293.10519334
4571,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N=C(C)O)c2c1O,495.0406211239999
4572,COc1ccccc1O,124.052429496
4573,COc1ccccc1OC,138.06807956
4574,COc1ccccc1OC(=O)Oc1ccccc1OC,274.08412354800004
4575,COc1ccccc1OCC(O)CN1CCN(CC(O)=Nc2c(C)cccc2C)CC1,427.24710653600005
4576,COc1ccccc1OCC(O)CO,198.089208928
4577,COc1ccccc1OCC(O)COC(=N)O,241.09502258
4578,COc1ccccc1OCC1CN=C(O)O1,223.084457896
4579,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,551.1838546480001
4580,COc1ccccc1[N+](=O)[O-],153.042593084
4581,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,383.0751334
4582,COc1ccnc2c1CCCCC2S(=O)c1nc2ccccc2[nH]1,341.1197978480001
4583,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,280.063011244
4584,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,483.063580648
4585,COc1nc(=N)[nH]c2[nH]cnc12,165.065059844
4586,COc1nc(=N)[nH]c2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,297.10731857999997
4587,COc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,225.15896022799998
4588,COc1nc(C)nc(=N)[nH]1,140.069810876
4589,COc1nc(C)nc(=NC(O)=NS(=O)(=O)c2ccccc2CCC(F)(F)F)[nH]1,419.08750965200005
4590,COc1nc(C)nc(=NC(O)=NS(=O)(=O)c2ccccc2Cl)[nH]1,357.02985254400005
4591,COc1nc(C)nc(=NC(O)=NS(=O)(=O)c2ccccc2OCCCl)[nH]1,401.056067292
4592,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,359.0299947760001
4593,COc1ncc[nH]c1=NS(=O)(=O)c1ccc(N)cc1,280.063011244
4594,COc1nccnc1CC(C)C,166.110613068
4595,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,310.07357592799997
4596,COc1nn(C(O)=NS(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C,396.035139732
4597,COc1nn(CSP(=S)(OC)OC)c(=O)s1,301.96185646200007
4598,CP([O])(=O)OCCC[Si](O)(O)O,215.014076264
4599,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,580.1347322120001
4600,CS(=O)(=O)Cl,113.954228016
4601,CS(=O)(=O)N=C(O)CCC/C=C\CC1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)COc1ccccc1,465.18212333199995
4602,CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],437.99001938
4603,CS(=O)(=O)Nc1cc2occ(N=CO)c(=O)c2cc1Oc1ccccc1,374.057257168
4604,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,308.046692484
4605,CS(=O)(=O)O,95.988114988
4606,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,278.013009408
4607,CS(=O)(=O)OCCCCOS(C)(=O)=O,246.023180168
4608,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,359.043913524
4609,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,272.061948624
4610,CS(=O)(=O)c1ccc(-c2coc(O)c2-c2ccccc2)cc1,314.06127992800003
4611,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,440.030821572
4612,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,339.041272756
4613,CS(=O)(=O)c1ccc(C(CC2CCCC2)C(O)=Nc2cnccn2)cc1Cl,407.107040244
4614,CS(=O)(=O)c1ccc(C(C[C@H]2CCC(=O)C2)C(O)=Nc2cnccn2)cc1Cl,421.08630480000005
4615,CS(=O)(=O)c1ccc(Cl)cc1,189.985528144
4616,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)N=C(O)C(Cl)Cl)cc1,357.000462508
4617,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)N=C(O)C(Cl)Cl)cc1,355.00479894
4618,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)N=C(O)C(Cl)Cl)cc1,412.026262656
4619,CS(C)(=O)=O,94.008850432
4620,CS(C)=O,78.013935812
4621,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,401.05426185199997
4622,CSC(=O)c1cccc2nnsc12,209.992154812
4623,CSC(C)(C)C=NO,133.056134972
4624,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,354.04901805599997
4625,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,311.109233164
4626,CSCCC(N)C(=O)O,149.051049592
4627,CSCCC(N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)CCN=C(O)OC(C)(C)C)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@@H](Cc1ccccc1)C(=N)O,767.331247148
4628,CSCCC(N=C(O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)CN=C(O)[C@H](CCSC)N=C(O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)N=C(O)[C@@H](N)CC(=O)O)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@@H](Cc1ccccc1)C(=N)O,1142.350738904
4629,CSCCC=O,104.029585876
4630,CSCCCN=C=S,147.017641288
4631,CSSC,93.991092192
4632,CSSc1ccoc1C,160.001656876
4633,CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,293.839809496
4634,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,279.129299912
4635,CSc1ccc(C(=O)c2[nH]c(O)nc2C)cc1,248.061948624
4636,CSc1ccc(C=C2C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,340.093329004
4637,CSc1ccc(C=O)cc1,152.029585876
4638,CSc1ccc(Cl)cc1,157.995698904
4639,CSc1ccc(O)cc1C,154.04523594
4640,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1C,366.107184564
4641,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,356.138090768
4642,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,370.153740832
4643,CSc1cnc(C)cn1,140.040819256
4644,CSc1cnccn1,126.02516919199999
4645,CSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,241.13611660799998
4646,CSc1nc(=NC2CC2)nc(NC(C)(C)C)[nH]1,253.13611660799998
4647,CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,357.9501169480001
4648,CSc1nnc(C(C)(C)C)c(=O)n1N,214.088832068
4649,CSc1nnc(C(C)(C)C)c(O)n1,199.077933036
4650,C[As+](C)(C)CC(=O)[O-],177.99750109200002
4651,C[As](C)(=O)O,137.966200964
4652,C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,416.32904526799996
4653,C[C@@H](CN1CC(=O)N=C(O)C1)N1CC(=O)N=C(O)C1,268.117154992
4654,C[C@@H](CO)N=C(O)C1=CC2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,325.17902697600005
4655,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,302.151809184
4656,C[C@@H](Cc1ccccc1)N(C)C,163.136099544
4657,C[C@@H](N)[C@@H](O)c1ccccc1,151.099714036
4658,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,357.17043436399996
4659,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(C3CCCO3)S[C@H]12,285.06709358000006
4660,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.093977024
4661,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1C1CCC(F)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,538.1814882
4662,C[C@@H]([C@H](O)c1ccccc1)N(C)C,179.131014164
4663,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3OC3=CCC(=O)O1)C[C@H](O)C2C(=O)O,665.3047405639999
4664,C[C@@H]1C=C2CC(=O)CCC2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12,302.2245802
4665,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,616.3611332439998
4666,C[C@@H]1CCC2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,284.162373868
4667,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)O,222.198365452
4668,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,384.17841785599995
4669,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,420.22130638799996
4670,C[C@@H]1C[C@H]2C3CC(F)=C4CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,494.2479953119999
4671,C[C@@H]1C[C@H]2[C@@H]3CC(F)=C4CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,444.1515080839999
4672,C[C@@H]1C[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)C1C(=O)COC(=O)C(C)(C)C,494.22353015199985
4673,C[C@@H]1C[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,410.1904804359999
4674,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,520.1419440399999
4675,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(=O)CO,376.20498762799997
4676,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.19990224799994
4677,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)O)c1,576.1829318559999
4678,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccncc1,497.2213659639999
4679,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO[P](=O)(=O)O,471.1584077379999
4680,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)C(C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,923.4878498759999
4681,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,610.15338488
4682,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,742.2320291240002
4683,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,530.2879683039998
4684,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)C=Cc2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,786.258243872
4685,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)C(c6coc(O)c6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,584.2832768479999
4686,C[C@@H]1O[C@@H]1[P](=O)(=O)O,137.000370302
4687,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1,271.19361442
4688,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1,321.209264484
4689,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,226.095356928
4690,C[C@@]12C=CC[C@H]1[C@@H]1CC[C@H]3CC(=O)CC[C@]3(C)[C@H]1CC2,272.214015516
4691,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,276.245315644
4692,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2C3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,402.24062418799997
4693,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,376.29774513999996
4694,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,392.29265975999994
4695,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,392.29265975999994
4696,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,408.2875743799999
4697,C[C@H](CCC(O)=NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,465.30903809599994
4698,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,402.349780712
4699,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,183.089543276
4700,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,287.152143532
4701,C[C@H](O)CN(C)C,103.099714036
4702,C[C@H]1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1,318.1467238039999
4703,C[C@H]1CCC[C@@H](C)N1,113.12044947999999
4704,C[C@H]1CCC[C@@H](C)N1CCCC(O)(c1ccccc1)c1ccccn1,338.23581358
4705,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,322.1780239319999
4706,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6CC(O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1,867.4980206359999
4707,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,415.34502968000004
4708,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,1033.545758676
4709,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1,321.22049786400004
4710,C[C@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,395.14567616000005
4711,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,392.165997004
4712,C[C@H]1CNCCc2ccc(Cl)cc21,195.081477128
4713,C[C@H]1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CC[C@@H](C)CC2C(=O)O)C1,508.246789252
4714,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,318.10158518000003
4715,C[C@H]1C[C@@H](O)CC(C)(C)C1,142.135765196
4716,C[C@H]1C[C@H](O)c2ccsc2S1(=O)=O,218.00713618
4717,C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)C3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,372.1936739959999
4718,C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,408.17035170799994
4719,C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,410.16601527599994
4720,C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.19990224799994
4721,C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO[P](=O)(=O)O,471.1584077379999
4722,C[C@H]1NC(=N)O[C@H]1c1ccccc1,176.094963004
4723,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,426.13911356
4724,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@]4(C)[C@H]5C[C@@H](O)[C@]6(C)C(c7coc(O)c7)CC[C@]6(O)[C@@H]5CC[C@@H]4C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1,942.4824301480003
4725,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)C(c8coc(O)c8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.434692108
4726,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)C(c8coc(O)c8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,780.429606728
4727,C[C@H]1O[C@@H](n2cc(F)c(O)nc2=O)[C@H](O)[C@@H]1O,246.065199672
4728,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,645.2480135359999
4729,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,379.15907938000004
4730,C[C@H]1[C@@H](c2ccccc2)N=C(O)N1C,190.110613068
4731,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,356.31914928
4732,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1,321.209264484
4733,C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,1228.5724269240004
