,assay_name,active_compounds,inactive_compounds,missing_compounds,total,fraction_active,fraction_inactive,fraction_missing
434,NVS_GPCR_rAdra2_NonSelective,47.0,24.0,7716.0,7787.0,0.006035700526518557,0.0030820598433286247,0.9908822396301529
435,NVS_GPCR_rAdrb_NonSelective,19.0,41.0,7727.0,7787.0,0.0024399640426351612,0.0052651855656864,0.9922948503916784
436,NVS_GPCR_rNK1,41.0,63.0,7683.0,7787.0,0.0052651855656864,0.00809040708873764,0.986644407345576
437,NVS_GPCR_rNK3,23.0,54.0,7710.0,7787.0,0.002953640683189932,0.006934634647489405,0.9901117246693206
438,NVS_GPCR_rOpiate_NonSelective,64.0,54.0,7669.0,7787.0,0.008218826248876333,0.006934634647489405,0.9848465391036343
439,NVS_GPCR_rOpiate_NonSelectiveNa,58.0,57.0,7672.0,7787.0,0.007448311288044176,0.007319892127905484,0.9852317965840504
440,NVS_GPCR_rSST,31.0,34.0,7722.0,7787.0,0.003980993964299473,0.0043662514447155515,0.991652754590985
441,NVS_GPCR_rTRH,25.0,879.0,6883.0,7787.0,0.003210479003467317,0.11288044176191088,0.8839090792346218
442,NVS_GPCR_rV1,30.0,21.0,7736.0,7787.0,0.0038525748041607806,0.0026968023629125467,0.9934506228329266
443,NVS_GPCR_rabPAF,52.0,41.0,7694.0,7787.0,0.00667779632721202,0.0052651855656864,0.9880570181071016
444,NVS_GPCR_rmAdra2B,68.0,26.0,7693.0,7787.0,0.008732502889431103,0.00333889816360601,0.9879285989469628
445,NVS_IC_hKhERGCh,38.0,49.0,7700.0,7787.0,0.0048799280852703224,0.006292538846795942,0.9888275330679337
446,NVS_IC_rCaBTZCHL,62.0,31.0,7694.0,7787.0,0.007961987928598946,0.003980993964299473,0.9880570181071016
447,NVS_IC_rCaDHPRCh_L,50.0,34.0,7703.0,7787.0,0.006420958006934634,0.0043662514447155515,0.9892127905483498
448,NVS_IC_rNaCh_site2,108.0,40.0,7639.0,7787.0,0.01386926929497881,0.0051367664055477075,0.9809939642994735
449,NVS_LGIC_bGABARa1,25.0,42.0,7720.0,7787.0,0.003210479003467317,0.005393604725825093,0.9913959162707076
450,NVS_LGIC_h5HT3,23.0,43.0,7721.0,7787.0,0.002953640683189932,0.005522023885963786,0.9915243354308463
451,NVS_LGIC_hNNR_NBungSens,26.0,23.0,7738.0,7787.0,0.00333889816360601,0.002953640683189932,0.9937074611532041
452,NVS_LGIC_rGABAR_NonSelective,24.0,36.0,7727.0,7787.0,0.0030820598433286247,0.0046230897649929365,0.9922948503916784
453,NVS_LGIC_rNNR_BungSens,29.0,51.0,7707.0,7787.0,0.003724155644022088,0.006549377167073328,0.9897264671889046
454,NVS_MP_hPBR,212.0,129.0,7446.0,7787.0,0.02722486194940285,0.016566071657891358,0.9562090663927058
455,NVS_MP_rPBR,215.0,112.0,7460.0,7787.0,0.02761011942981893,0.014382945935533582,0.9580069346346475
456,NVS_NR_bER,123.0,882.0,6782.0,7787.0,0.0157955566970592,0.11326569924232696,0.8709387440606139
457,NVS_NR_bPR,74.0,107.0,7606.0,7787.0,0.00950301785026326,0.013740850134840119,0.9767561320148966
458,NVS_NR_cAR,195.0,97.0,7495.0,7787.0,0.025041736227045076,0.012456658533453192,0.9625016052395017
459,NVS_NR_hAR,109.0,113.0,7565.0,7787.0,0.013997688455117504,0.014511365095672274,0.9714909464492102
460,NVS_NR_hCAR_Antagonist,79.0,192.0,7516.0,7787.0,0.010145113650956723,0.024656478746628997,0.9651984076024143
461,NVS_NR_hER,218.0,856.0,6713.0,7787.0,0.027995376910235008,0.10992680107872095,0.862077822011044
462,NVS_NR_hFXR_Agonist,33.0,128.0,7626.0,7787.0,0.004237832284576859,0.016437652497752666,0.9793245152176705
463,NVS_NR_hFXR_Antagonist,57.0,196.0,7534.0,7787.0,0.007319892127905484,0.025170155387183767,0.9675099524849108
464,NVS_NR_hGR,218.0,117.0,7452.0,7787.0,0.027995376910235008,0.015025041736227046,0.956979581353538
465,NVS_NR_hPPARa,67.0,294.0,7426.0,7787.0,0.00860408372929241,0.03775523308077565,0.9536406831899319
466,NVS_NR_hPPARg,169.0,582.0,7036.0,7787.0,0.021702838063439065,0.07473995120071915,0.9035572107358418
467,NVS_NR_hPR,83.0,192.0,7512.0,7787.0,0.010658790291511493,0.024656478746628997,0.9646847309618595
468,NVS_NR_hPXR,105.0,393.0,7289.0,7787.0,0.013484011814562732,0.050468729934506226,0.936047258250931
469,NVS_NR_hRAR_Antagonist,24.0,229.0,7534.0,7787.0,0.0030820598433286247,0.029407987671760626,0.9675099524849108
470,NVS_NR_hRARa_Agonist,22.0,141.0,7624.0,7787.0,0.002825221523051239,0.01810710157955567,0.979067676897393
471,NVS_NR_hTRa_Antagonist,51.0,166.0,7570.0,7787.0,0.006549377167073328,0.021317580583022987,0.9721330422499037
472,NVS_NR_mERa,173.0,704.0,6910.0,7787.0,0.022216514703993835,0.09040708873763965,0.8873763965583665
473,NVS_NR_rAR,122.0,136.0,7529.0,7787.0,0.01566713753692051,0.017465005778862206,0.9668678566842173
474,NVS_NR_rMR,21.0,74.0,7692.0,7787.0,0.0026968023629125467,0.00950301785026326,0.9878001797868242
475,NVS_OR_gSIGMA_NonSelective,100.0,37.0,7650.0,7787.0,0.012841916013869269,0.00475150892513163,0.9824065750609992
476,NVS_TR_gDAT,116.0,50.0,7621.0,7787.0,0.014896622576088352,0.006420958006934634,0.978682419416977
477,NVS_TR_hAdoT,47.0,25.0,7715.0,7787.0,0.006035700526518557,0.003210479003467317,0.9907538204700141
478,NVS_TR_hDAT,187.0,48.0,7552.0,7787.0,0.024014382945935532,0.006164119686657249,0.9698214973674072
479,NVS_TR_hNET,152.0,67.0,7568.0,7787.0,0.01951971234108129,0.00860408372929241,0.9718762039296263
480,NVS_TR_hSERT,36.0,63.0,7688.0,7787.0,0.0046230897649929365,0.00809040708873764,0.9872865031462694
481,NVS_TR_rNET,35.0,36.0,7716.0,7787.0,0.004494670604854244,0.0046230897649929365,0.9908822396301529
482,NVS_TR_rSERT,56.0,51.0,7680.0,7787.0,0.007191472967766791,0.006549377167073328,0.9862591498651598
483,NVS_TR_rVMAT2,45.0,52.0,7690.0,7787.0,0.005778862206241171,0.00667779632721202,0.9875433414665468
484,OT_AR_ARELUC_AG_1440,132.0,1555.0,6100.0,7787.0,0.016951329138307436,0.19969179401566714,0.7833568768460254
485,OT_AR_ARSRC1_0480,119.0,1549.0,6119.0,7787.0,0.01528188005650443,0.19892127905483498,0.7857968408886606
486,OT_AR_ARSRC1_0960,204.0,1456.0,6127.0,7787.0,0.02619750866829331,0.18697829716193656,0.7868241941697701
487,OT_ER_ERaERa_0480,132.0,1544.0,6111.0,7787.0,0.016951329138307436,0.1982791832541415,0.784769487607551
488,OT_ER_ERaERa_1440,105.0,1501.0,6181.0,7787.0,0.013484011814562732,0.19275715936817772,0.7937588288172596
489,OT_ER_ERaERb_0480,214.0,1466.0,6107.0,7787.0,0.027481700269680238,0.1882624887633235,0.7842558109669963
490,OT_ER_ERaERb_1440,193.0,1406.0,6188.0,7787.0,0.02478489790676769,0.18055733915500194,0.7946577629382304
491,OT_ER_ERbERb_0480,203.0,1467.0,6117.0,7787.0,0.026069089508154616,0.1883909079234622,0.7855400025683832
492,OT_ER_ERbERb_1440,172.0,1426.0,6189.0,7787.0,0.022088095543855144,0.18312572235777577,0.794786182098369
493,OT_ERa_EREGFP_0120,166.0,1522.0,6099.0,7787.0,0.021317580583022987,0.19545396173109028,0.7832284576858868
494,OT_ERa_EREGFP_0480,139.0,1541.0,6107.0,7787.0,0.017850263259278285,0.19789392577372544,0.7842558109669963
495,OT_FXR_FXRSRC1_0480,306.0,1354.0,6127.0,7787.0,0.03929626300243996,0.17387954282778992,0.7868241941697701
496,OT_FXR_FXRSRC1_1440,138.0,1470.0,6179.0,7787.0,0.017721844099139593,0.18877616540387826,0.7935019904969821
497,OT_NURR1_NURR1RXRa_0480,198.0,1482.0,6107.0,7787.0,0.025426993707461154,0.19031719532554256,0.7842558109669963
498,OT_NURR1_NURR1RXRa_1440,85.0,1576.0,6126.0,7787.0,0.010915628611788878,0.20238859637857967,0.7866957750096314
499,TOX21_ARE_BLA_Agonist_ch1,284.0,6272.0,1231.0,7787.0,0.036471041479388726,0.8054449723898806,0.1580839861307307
500,TOX21_ARE_BLA_Agonist_ch2,562.0,5986.0,1239.0,7787.0,0.07217156799794529,0.7687170925902145,0.15911133941184025
501,TOX21_ARE_BLA_agonist_ratio,1430.0,5105.0,1252.0,7787.0,0.18363939899833054,0.6555798125080262,0.16078078849364325
502,TOX21_ARE_BLA_agonist_viability,73.0,6487.0,1227.0,7787.0,0.009374598690124566,0.8330550918196995,0.15757030949017595
503,TOX21_AR_BLA_Agonist_ch1,16.0,7157.0,614.0,7787.0,0.0020547065622190832,0.9190959291126236,0.07884936432515731
504,TOX21_AR_BLA_Agonist_ch2,355.0,6817.0,615.0,7787.0,0.04558880184923591,0.8754334146654681,0.07897778348529601
505,TOX21_AR_BLA_Agonist_ratio,348.0,6813.0,626.0,7787.0,0.04468986772826506,0.8749197380249133,0.08039039424682162
506,TOX21_AR_BLA_Antagonist_ch1,35.0,7138.0,614.0,7787.0,0.004494670604854244,0.9166559650699885,0.07884936432515731
507,TOX21_AR_BLA_Antagonist_ch2,158.0,7009.0,620.0,7787.0,0.020290227301913447,0.9000898934120971,0.07961987928598947
508,TOX21_AR_BLA_Antagonist_ratio,1024.0,6129.0,634.0,7787.0,0.13150121998202133,0.7870810324900475,0.08141774752793117
509,TOX21_AR_BLA_Antagonist_viability,490.0,6674.0,623.0,7787.0,0.06292538846795942,0.857069474765635,0.08000513676640555
510,TOX21_AR_LUC_MDAKB2_Agonist,354.0,6808.0,625.0,7787.0,0.04546038268909721,0.8742776422242199,0.08026197508668294
511,TOX21_AR_LUC_MDAKB2_Antagonist,706.0,6452.0,629.0,7787.0,0.09066392705791704,0.8285604212148453,0.0807756517272377
512,TOX21_AR_LUC_MDAKB2_Antagonist2,1016.0,5538.0,1233.0,7787.0,0.13047386670091177,0.7111853088480802,0.15834082445100808
513,TOX21_AhR_LUC_Agonist,743.0,6417.0,627.0,7787.0,0.09541543598304868,0.824065750609991,0.08051881340696032
514,TOX21_Aromatase_Inhibition,1107.0,6046.0,634.0,7787.0,0.1421600102735328,0.7764222421985361,0.08141774752793117
515,TOX21_AutoFluor_HEK293_Cell_blue,45.0,7131.0,611.0,7787.0,0.005778862206241171,0.9157570309490176,0.07846410684474124
516,TOX21_AutoFluor_HEK293_Media_blue,49.0,7128.0,610.0,7787.0,0.006292538846795942,0.9153717734686015,0.07833568768460254
517,TOX21_AutoFluor_HEPG2_Cell_blue,48.0,7129.0,610.0,7787.0,0.006164119686657249,0.9155001926287402,0.07833568768460254
518,TOX21_AutoFluor_HEPG2_Cell_green,21.0,7156.0,610.0,7787.0,0.0026968023629125467,0.9189675099524849,0.07833568768460254
519,TOX21_AutoFluor_HEPG2_Media_blue,46.0,7131.0,610.0,7787.0,0.005907281366379864,0.9157570309490176,0.07833568768460254
520,TOX21_AutoFluor_HEPG2_Media_green,20.0,7157.0,610.0,7787.0,0.0025683832027738537,0.9190959291126236,0.07833568768460254
521,TOX21_ELG1_LUC_Agonist,121.0,4659.0,3007.0,7787.0,0.015538718376781816,0.5983048670861693,0.3861564145370489
522,TOX21_ERa_BLA_Agonist_ch1,233.0,6924.0,630.0,7787.0,0.029921664312315396,0.8891742648003083,0.0809040708873764
523,TOX21_ERa_BLA_Agonist_ch2,418.0,6745.0,624.0,7787.0,0.053679208937973545,0.8661872351354822,0.08013355592654424
524,TOX21_ERa_BLA_Agonist_ratio,397.0,6762.0,628.0,7787.0,0.050982406575061,0.86837036085784,0.080647232567099
525,TOX21_ERa_BLA_Antagonist_ch1,237.0,6928.0,622.0,7787.0,0.03043534095287017,0.8896879414408629,0.07987671760626686
526,TOX21_ERa_BLA_Antagonist_ch2,195.0,6967.0,625.0,7787.0,0.025041736227045076,0.894696288686272,0.08026197508668294
527,TOX21_ERa_BLA_Antagonist_ratio,886.0,6267.0,634.0,7787.0,0.11377937588288173,0.8048028765891871,0.08141774752793117
528,TOX21_ERa_BLA_Antagonist_viability,141.0,7021.0,625.0,7787.0,0.01810710157955567,0.9016309233337614,0.08026197508668294
529,TOX21_ERa_LUC_BG1_Agonist,1139.0,5990.0,658.0,7787.0,0.14626942339797097,0.7692307692307693,0.0844998073712598
530,TOX21_ERa_LUC_BG1_Antagonist,588.0,6569.0,630.0,7787.0,0.0755104661615513,0.8435854629510723,0.0809040708873764
531,TOX21_ESRE_BLA_ch1,65.0,6496.0,1226.0,7787.0,0.008347245409015025,0.8342108642609477,0.15744189033003725
532,TOX21_ESRE_BLA_ch2,98.0,6467.0,1222.0,7787.0,0.012585077693591884,0.8304867086169256,0.15692821368948248
533,TOX21_ESRE_BLA_ratio,267.0,6289.0,1231.0,7787.0,0.03428791575703095,0.8076280981122383,0.1580839861307307
534,TOX21_ESRE_BLA_viability,179.0,6379.0,1229.0,7787.0,0.022987029664825992,0.8191858225247207,0.15782714781045332
535,TOX21_FXR_BLA_Antagonist_ch1,300.0,6259.0,1228.0,7787.0,0.038525748041607806,0.8037755233080776,0.15769872865031462
536,TOX21_FXR_BLA_Antagonist_ch2,217.0,6336.0,1234.0,7787.0,0.027866957750096313,0.8136637986387569,0.15846924361114678
537,TOX21_FXR_BLA_agonist_ch2,163.0,6401.0,1223.0,7787.0,0.02093232310260691,0.8220110440477719,0.15705663284962115
538,TOX21_FXR_BLA_agonist_ratio,156.0,6406.0,1225.0,7787.0,0.02003338898163606,0.8226531398484654,0.15731347116989855
539,TOX21_FXR_BLA_antagonist_ratio,829.0,5721.0,1237.0,7787.0,0.10645948375497624,0.7346860151534609,0.15885450109156285
540,TOX21_FXR_BLA_antagonist_viability,254.0,6299.0,1234.0,7787.0,0.03261846667522794,0.8089122897136253,0.15846924361114678
541,TOX21_GR_BLA_Agonist_ch1,262.0,6902.0,623.0,7787.0,0.03364581995633749,0.8863490432772569,0.08000513676640555
542,TOX21_GR_BLA_Agonist_ch2,206.0,6967.0,614.0,7787.0,0.026454346988570694,0.894696288686272,0.07884936432515731
543,TOX21_GR_BLA_Agonist_ratio,416.0,6746.0,625.0,7787.0,0.05342237061769616,0.8663156542956209,0.08026197508668294
544,TOX21_GR_BLA_Antagonist_ch2,447.0,6711.0,629.0,7787.0,0.05740336458199563,0.8618209836907667,0.0807756517272377
545,TOX21_GR_BLA_Antagonist_ratio,398.0,6768.0,621.0,7787.0,0.05111082573519969,0.8691408758186722,0.07974829844612816
546,TOX21_GR_BLA_Antagonist_viability,319.0,6843.0,625.0,7787.0,0.04096571208424297,0.8787723128290741,0.08026197508668294
547,TOX21_HSE_BLA_agonist_ch1,234.0,6321.0,1232.0,7787.0,0.03005008347245409,0.8117375112366765,0.15821240529086938
548,TOX21_HSE_BLA_agonist_ch2,315.0,6241.0,1231.0,7787.0,0.0404520354436882,0.8014639784255811,0.1580839861307307
549,TOX21_HSE_BLA_agonist_ratio,513.0,6037.0,1237.0,7787.0,0.06587902915114935,0.7752664697572877,0.15885450109156285
550,TOX21_HSE_BLA_agonist_viability,129.0,6432.0,1226.0,7787.0,0.016566071657891358,0.8259920380120714,0.15744189033003725
551,TOX21_MMP_ratio_down,780.0,3995.0,3012.0,7787.0,0.1001669449081803,0.5130345447540773,0.3867985103377424
552,TOX21_MMP_ratio_up,90.0,4689.0,3008.0,7787.0,0.011557724412482342,0.60215744189033,0.38628483369718764
553,TOX21_MMP_viability,257.0,4519.0,3011.0,7787.0,0.033003724155644024,0.5803261846667522,0.3866700911776037
554,TOX21_NFkB_BLA_agonist_ch1,241.0,6317.0,1229.0,7787.0,0.03094901759342494,0.8112238345961218,0.15782714781045332
555,TOX21_NFkB_BLA_agonist_ch2,89.0,6474.0,1224.0,7787.0,0.01142930525234365,0.8313856427378965,0.15718505200975985
556,TOX21_NFkB_BLA_agonist_ratio,204.0,6353.0,1230.0,7787.0,0.02619750866829331,0.8158469243611147,0.15795556697059202
557,TOX21_NFkB_BLA_agonist_viability,372.0,6185.0,1230.0,7787.0,0.04777192757159368,0.7942725054578144,0.15795556697059202
558,TOX21_PPARd_BLA_Agonist_viability,543.0,6015.0,1229.0,7787.0,0.06973160395531013,0.7724412482342365,0.15782714781045332
559,TOX21_PPARd_BLA_Antagonist_ch1,105.0,6455.0,1227.0,7787.0,0.013484011814562732,0.8289456786952614,0.15757030949017595
560,TOX21_PPARd_BLA_agonist_ch1,18.0,6548.0,1221.0,7787.0,0.0023115448824964683,0.8408886605881598,0.15679979452934378
561,TOX21_PPARd_BLA_agonist_ch2,166.0,6400.0,1221.0,7787.0,0.021317580583022987,0.8218826248876332,0.15679979452934378
562,TOX21_PPARd_BLA_agonist_ratio,148.0,6413.0,1226.0,7787.0,0.01900603570052652,0.8235520739694362,0.15744189033003725
563,TOX21_PPARd_BLA_antagonist_ratio,359.0,6199.0,1229.0,7787.0,0.046102478489790676,0.796070373699756,0.15782714781045332
564,TOX21_PPARd_BLA_antagonist_viability,23.0,6542.0,1222.0,7787.0,0.002953640683189932,0.8401181456273276,0.15692821368948248
565,TOX21_PPARg_BLA_Agonist_ch1,17.0,7159.0,611.0,7787.0,0.0021831257223577758,0.919352767432901,0.07846410684474124
566,TOX21_PPARg_BLA_Agonist_ch2,192.0,6977.0,618.0,7787.0,0.024656478746628997,0.8959804802876589,0.07936304096571209
567,TOX21_PPARg_BLA_Agonist_ratio,298.0,6870.0,619.0,7787.0,0.03826890972133042,0.8822396301528188,0.07949146012585077
568,TOX21_PPARg_BLA_Antagonist_ch1,26.0,6540.0,1221.0,7787.0,0.00333889816360601,0.8398613073070502,0.15679979452934378
569,TOX21_PPARg_BLA_antagonist_ratio,485.0,6059.0,1243.0,7787.0,0.062283292667265955,0.7780916912803391,0.159625016052395
570,TOX21_PPARg_BLA_antagonist_viability,113.0,6444.0,1230.0,7787.0,0.014511365095672274,0.8275330679337357,0.15795556697059202
571,TOX21_TR_LUC_GH3_Agonist,34.0,7141.0,612.0,7787.0,0.0043662514447155515,0.9170412225504045,0.07859252600487993
572,TOX21_TR_LUC_GH3_Antagonist,1543.0,5613.0,631.0,7787.0,0.1981507640940028,0.7208167458584821,0.08103249004751509
573,TOX21_VDR_BLA_Agonist_viability,530.0,6026.0,1231.0,7787.0,0.06806215487350713,0.7738538589957622,0.1580839861307307
574,TOX21_VDR_BLA_Antagonist_ch1,147.0,6418.0,1222.0,7787.0,0.018877616540387825,0.8241941697701297,0.15692821368948248
575,TOX21_VDR_BLA_agonist_ch2,59.0,6508.0,1220.0,7787.0,0.007576730448182869,0.8357518941826121,0.15667137536920508
576,TOX21_VDR_BLA_agonist_ratio,61.0,6507.0,1219.0,7787.0,0.007833568768460255,0.8356234750224734,0.1565429562090664
577,TOX21_VDR_BLA_antagonist_ratio,247.0,6310.0,1230.0,7787.0,0.03171953255425709,0.8103249004751509,0.15795556697059202
578,TOX21_VDR_BLA_antagonist_viability,212.0,6347.0,1228.0,7787.0,0.02722486194940285,0.8150764094002825,0.15769872865031462
579,TOX21_p53_BLA_p1_ch1,466.0,6690.0,631.0,7787.0,0.05984332862463079,0.8591241813278541,0.08103249004751509
580,TOX21_p53_BLA_p1_ch2,424.0,6743.0,620.0,7787.0,0.0544497238988057,0.8659303968152048,0.07961987928598947
581,TOX21_p53_BLA_p1_ratio,690.0,6462.0,635.0,7787.0,0.08860922049569796,0.8298446128162322,0.08154616668806985
582,TOX21_p53_BLA_p1_viability,311.0,6850.0,626.0,7787.0,0.03993835880313343,0.879671246950045,0.08039039424682162
583,TOX21_p53_BLA_p2_ch1,437.0,6720.0,630.0,7787.0,0.05611917298060871,0.8629767561320149,0.0809040708873764
584,TOX21_p53_BLA_p2_ch2,681.0,6464.0,642.0,7787.0,0.08745344805444973,0.8301014511365096,0.0824451008090407
585,TOX21_p53_BLA_p2_ratio,877.0,6269.0,641.0,7787.0,0.1126236034416335,0.8050597149094645,0.08231668164890202
586,TOX21_p53_BLA_p2_viability,664.0,6471.0,652.0,7787.0,0.08527032233209195,0.8310003852574804,0.08372929241042763
587,TOX21_p53_BLA_p3_ch1,555.0,6595.0,637.0,7787.0,0.07127263387697444,0.8469243611146783,0.08180300500834725
588,TOX21_p53_BLA_p3_ch2,619.0,6533.0,635.0,7787.0,0.07949146012585077,0.8389623731860794,0.08154616668806985
589,TOX21_p53_BLA_p3_ratio,812.0,6336.0,639.0,7787.0,0.10427635803261846,0.8136637986387569,0.08205984332862463
590,TOX21_p53_BLA_p3_viability,351.0,6809.0,627.0,7787.0,0.045075125208681135,0.8744060613843585,0.08051881340696032
591,TOX21_p53_BLA_p4_ch1,544.0,6609.0,634.0,7787.0,0.06986002311544882,0.84872222935662,0.08141774752793117
592,TOX21_p53_BLA_p4_ch2,500.0,6660.0,627.0,7787.0,0.06420958006934635,0.8552716065236934,0.08051881340696032
593,TOX21_p53_BLA_p4_ratio,808.0,6339.0,640.0,7787.0,0.1037626813920637,0.814049056119173,0.08218826248876332
594,TOX21_p53_BLA_p4_viability,555.0,6600.0,632.0,7787.0,0.07127263387697444,0.8475664569153718,0.08116090920765379
595,TOX21_p53_BLA_p5_ch1,282.0,6877.0,628.0,7787.0,0.03621420315911134,0.8831385642737897,0.080647232567099
596,TOX21_p53_BLA_p5_ch2,574.0,6585.0,628.0,7787.0,0.0737125979196096,0.8456401695132914,0.080647232567099
597,TOX21_p53_BLA_p5_ratio,768.0,6381.0,638.0,7787.0,0.09862591498651599,0.8194426608449981,0.08193142416848594
598,TOX21_p53_BLA_p5_viability,263.0,6899.0,625.0,7787.0,0.03377423911647618,0.8859637857968409,0.08026197508668294
599,Tanguay_ZF_120hpf_AXIS_up,110.0,881.0,6796.0,7787.0,0.014126107615256196,0.11313728008218826,0.8727366123025555
600,Tanguay_ZF_120hpf_ActivityScore,188.0,813.0,6786.0,7787.0,0.024142802106074227,0.10440477719275716,0.8714524207011686
601,Tanguay_ZF_120hpf_BRAI_up,60.0,930.0,6797.0,7787.0,0.007705149608321561,0.1194298189289842,0.8728650314626942
602,Tanguay_ZF_120hpf_CFIN_up,48.0,943.0,6796.0,7787.0,0.006164119686657249,0.12109926801078721,0.8727366123025555
603,Tanguay_ZF_120hpf_CIRC_up,18.0,973.0,6796.0,7787.0,0.0023115448824964683,0.12495184281494799,0.8727366123025555
604,Tanguay_ZF_120hpf_EYE_up,78.0,912.0,6797.0,7787.0,0.01001669449081803,0.11711827404648774,0.8728650314626942
605,Tanguay_ZF_120hpf_JAW_up,111.0,879.0,6797.0,7787.0,0.014254526775394889,0.11288044176191088,0.8728650314626942
606,Tanguay_ZF_120hpf_MORT_up,118.0,884.0,6785.0,7787.0,0.015153460896365737,0.11352253756260434,0.87132400154103
607,Tanguay_ZF_120hpf_OTIC_up,42.0,949.0,6796.0,7787.0,0.005393604725825093,0.12186978297161936,0.8727366123025555
608,Tanguay_ZF_120hpf_PE_up,116.0,874.0,6797.0,7787.0,0.014896622576088352,0.11223834596121741,0.8728650314626942
609,Tanguay_ZF_120hpf_PFIN_up,55.0,936.0,6796.0,7787.0,0.007063053807628098,0.12020033388981637,0.8727366123025555
610,Tanguay_ZF_120hpf_PIG_up,45.0,946.0,6796.0,7787.0,0.005778862206241171,0.12148452549120328,0.8727366123025555
611,Tanguay_ZF_120hpf_SNOU_up,107.0,882.0,6798.0,7787.0,0.013740850134840119,0.11326569924232696,0.872993450622833
612,Tanguay_ZF_120hpf_SOMI_up,38.0,953.0,6796.0,7787.0,0.0048799280852703224,0.12238345961217413,0.8727366123025555
613,Tanguay_ZF_120hpf_SWIM_up,32.0,958.0,6797.0,7787.0,0.0041094131244381665,0.1230255554128676,0.8728650314626942
614,Tanguay_ZF_120hpf_TRUN_up,56.0,934.0,6797.0,7787.0,0.007191472967766791,0.11994349556953897,0.8728650314626942
615,Tanguay_ZF_120hpf_TR_up,80.0,911.0,6796.0,7787.0,0.010273532811095415,0.11698985488634904,0.8727366123025555
616,Tanguay_ZF_120hpf_YSE_up,125.0,866.0,6796.0,7787.0,0.016052395017336588,0.11121099268010787,0.8727366123025555
